,state,university,rights_type,acres,gis_acres,managing_agency,county,section,block,data_source,geometry
71,TX,Texas A&M,surface+subsurface,647.3,647.25,General Land Office,Andrews,17,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.37242618602241 32.4614671045699, -102.37689789170892 32.47547339050979, -102.39361414226613 32.47164014777231, -102.38913444696347 32.45763287065824, -102.37242618602241 32.4614671045699))"
72,TX,Texas A&M,surface+subsurface,640.5,640.48,General Land Office,Andrews,10,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.4434119104781 32.4601954791121, -102.44789861263997 32.474197743886364, -102.4644318646957 32.47039452560904, -102.45994516882205 32.45638825617372, -102.4434119104781 32.4601954791121))"
73,TX,Texas A&M,surface+subsurface,640.0,639.89,General Land Office,Martin,42,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.17650547488205 32.461166363857906, -102.18094623989525 32.47518070694685, -102.19747967251234 32.4714155549204, -102.19303089452683 32.45740120872417, -102.17650547488205 32.461166363857906))"
74,TX,Texas A&M,surface+subsurface,640.0,640.01,General Land Office,Andrews,33,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.24707194840815 32.46010010412938, -102.25152070303744 32.4741114362447, -102.26805394611003 32.47033820141176, -102.26359723420393 32.45632389069999, -102.24707194840815 32.46010010412938))"
75,TX,Texas A&M,surface+subsurface,647.3,647.34,General Land Office,Andrews,23,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.31782071346156 32.45895050285399, -102.32228441785385 32.472961793287, -102.33900067290261 32.4691315683974, -102.33453696940865 32.45512427100427, -102.31782071346156 32.45895050285399))"
76,TX,Texas A&M,surface+subsurface,647.3,647.23,General Land Office,Andrews,18,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.38913444696347 32.45763287065824, -102.39361414226613 32.47164014777231, -102.41032240051224 32.46780192838798, -102.40584369605135 32.453795646884245, -102.38913444696347 32.45763287065824))"
77,TX,Texas A&M,surface+subsurface,641.1,640.98,General Land Office,Andrews,09,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.45994516882205 32.45638825617372, -102.4644318646957 32.47039452560904, -102.48098012041329 32.46658329697557, -102.47648542055046 32.452581047435245, -102.45994516882205 32.45638825617372))"
78,TX,Texas A&M,surface+subsurface,601.9,603.44,General Land Office,Martin,41,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.19303089452683 32.45740120872417, -102.19747967251234 32.4714155549204, -102.21110733815462 32.468308847047325, -102.21111056580145 32.458503194481075, -102.20956433163549 32.45363206214134, -102.19303089452683 32.45740120872417))"
79,TX,Texas A&M,surface+subsurface,38.1,36.7,General Land Office,Andrews,41,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.21111056580145 32.458503194481075, -102.21110733815462 32.468308847047325, -102.21401310243449 32.46764640437754, -102.21111056580145 32.458503194481075))"
80,TX,Texas A&M,surface+subsurface,640.0,639.98,General Land Office,Andrews,34,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.26359723420393 32.45632389069999, -102.26805394611003 32.47033820141176, -102.28457920405803 32.466557969042, -102.28012248496542 32.452546664675445, -102.26359723420393 32.45632389069999))"
81,TX,Texas A&M,surface+subsurface,647.3,647.32,General Land Office,Andrews,22,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.33453696940865 32.45512427100427, -102.33900067290261 32.4691315683974, -102.3557169288497 32.46530133291521, -102.35124622388642 32.451290041530086, -102.33453696940865 32.45512427100427))"
82,TX,Texas A&M,surface+subsurface,639.9,639.88,General Land Office,Andrews,13,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.40584369605135 32.453795646884245, -102.41032240051224 32.46780192838798, -102.42684064890608 32.46400670143789, -102.42236095629839 32.44999942723377, -102.40584369605135 32.453795646884245))"
83,TX,Texas A&M,surface+subsurface,641.1,641.19,General Land Office,Andrews,08,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.47648542055046 32.452581047435245, -102.48098012041329 32.46658329697557, -102.49752837972414 32.46276908444813, -102.49303368345457 32.44876583035146, -102.47648542055046 32.452581047435245))"
84,TX,Texas A&M,surface+subsurface,9.6,10.42,General Land Office,Martin,40,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.20956433163549 32.45363206214134, -102.21111056580145 32.458503194481075, -102.21111228517688 32.45327900901286, -102.20956433163549 32.45363206214134))"
85,TX,Texas A&M,surface+subsurface,630.4,629.4,General Land Office,Andrews,40,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.21111056580145 32.458503194481075, -102.21401310243449 32.46764640437754, -102.2305385193843 32.4638732593932, -102.22608976026339 32.44986291403156, -102.21111228517688 32.45327900901286, -102.21111056580145 32.458503194481075))"
86,TX,Texas A&M,surface+subsurface,640.0,640.14,General Land Office,Andrews,35,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.28012248496542 32.452546664675445, -102.28457920405803 32.466557969042, -102.3011124525205 32.462776732111834, -102.29664874543327 32.44876643604361, -102.28012248496542 32.452546664675445))"
87,TX,Texas A&M,surface+subsurface,647.3,647.24,General Land Office,Andrews,21,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.35124622388642 32.451290041530086, -102.3557169288497 32.46530133291521, -102.37242618602241 32.4614671045699, -102.36795447674264 32.447459822845865, -102.35124622388642 32.451290041530086))"
88,TX,Texas A&M,surface+subsurface,641.9,641.95,General Land Office,Andrews,14,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.42236095629839 32.44999942723377, -102.42684064890608 32.46400670143789, -102.4434119104781 32.4601954791121, -102.43892521460445 32.446188210419464, -102.42236095629839 32.44999942723377))"
89,TX,Texas A&M,surface+subsurface,646.0,645.97,General Land Office,Andrews,07,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.49303368345457 32.44876583035146, -102.49752837972414 32.46276908444813, -102.51419904617057 32.45892779916495, -102.50970421335707 32.44492421027763, -102.49303368345457 32.44876583035146))"
90,TX,Texas A&M,surface+subsurface,640.0,640.07,General Land Office,Andrews,39,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.22608976026339 32.44986291403156, -102.2305385193843 32.4638732593932, -102.24707194840815 32.46010010412938, -102.24261518439974 32.44608577344768, -102.22608976026339 32.44986291403156))"
91,TX,Texas A&M,surface+subsurface,647.3,647.14,General Land Office,Andrews,25,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.29664874543327 32.44876643604361, -102.3011124525205 32.462776732111834, -102.31782071346156 32.45895050285399, -102.31335700188276 32.44494020608153, -102.29664874543327 32.44876643604361))"
92,TX,Texas A&M,surface+subsurface,647.3,647.17,General Land Office,Andrews,20,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.36795447674264 32.447459822845865, -102.37242618602241 32.4614671045699, -102.38913444696347 32.45763287065824, -102.3846627313955 32.44362659240069, -102.36795447674264 32.447459822845865))"
93,TX,Texas A&M,surface+subsurface,640.5,640.6,General Land Office,Andrews,15,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.43892521460445 32.446188210419464, -102.4434119104781 32.4601954791121, -102.45994516882205 32.45638825617372, -102.45545747132682 32.44238499127465, -102.43892521460445 32.446188210419464))"
94,TX,Texas A&M,surface+subsurface,640.0,639.84,General Land Office,Martin,43,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.17206369926417 32.44715201255458, -102.17650547488205 32.461166363857906, -102.19303089452683 32.45740120872417, -102.18858913507862 32.44338586766332, -102.17206369926417 32.44715201255458))"
95,TX,Texas A&M,surface+subsurface,640.0,639.99,General Land Office,Andrews,38,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.24261518439974 32.44608577344768, -102.24707194840815 32.46010010412938, -102.26359723420393 32.45632389069999, -102.25914152391937 32.44231358881168, -102.24261518439974 32.44608577344768))"
96,TX,Texas A&M,surface+subsurface,647.3,647.46,General Land Office,Andrews,26,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.31335700188276 32.44494020608153, -102.31782071346156 32.45895050285399, -102.33453696940865 32.45512427100427, -102.3300732605248 32.44111398349584, -102.31335700188276 32.44494020608153))"
97,TX,Texas A&M,surface+subsurface,647.3,647.28,General Land Office,Andrews,19,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.3846627313955 32.44362659240069, -102.38913444696347 32.45763287065824, -102.40584369605135 32.453795646884245, -102.40137199844968 32.43978837337505, -102.3846627313955 32.44362659240069))"
98,TX,Texas A&M,surface+subsurface,641.1,640.96,General Land Office,Andrews,16,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.45545747132682 32.44238499127465, -102.45994516882205 32.45638825617372, -102.47648542055046 32.452581047435245, -102.47199873365994 32.43857378831613, -102.45545747132682 32.44238499127465))"
99,TX,Texas A&M,surface+subsurface,640.0,640.09,General Land Office,Martin,44,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.18858913507862 32.44338586766332, -102.19303089452683 32.45740120872417, -102.20956433163549 32.45363206214134, -102.20511556712471 32.43961772539436, -102.18858913507862 32.44338586766332))"
100,TX,Texas A&M,surface+subsurface,640.0,639.94,General Land Office,Andrews,37,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.25914152391937 32.44231358881168, -102.26359723420393 32.45632389069999, -102.28012248496542 32.452546664675445, -102.27566677018928 32.43853635397046, -102.25914152391937 32.44231358881168))"
101,TX,Texas A&M,surface+subsurface,647.3,647.11,General Land Office,Andrews,27,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.3300732605248 32.44111398349584, -102.33453696940865 32.45512427100427, -102.35124622388642 32.451290041530086, -102.34677451370833 32.4372837622047, -102.3300732605248 32.44111398349584))"
102,TX,Texas A&M,surface+subsurface,639.9,639.82,General Land Office,Andrews,24,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.40137199844968 32.43978837337505, -102.40584369605135 32.453795646884245, -102.42236095629839 32.44999942723377, -102.41788224824423 32.43599215580335, -102.40137199844968 32.43978837337505))"
103,TX,Texas A&M,surface+subsurface,641.1,641.3,General Land Office,Andrews,17,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.47199873365994 32.43857378831613, -102.47648542055046 32.452581047435245, -102.49303368345457 32.44876583035146, -102.48854699476746 32.43476257055537, -102.47199873365994 32.43857378831613))"
104,TX,Texas A&M,surface+subsurface,143.6,146.19,General Land Office,Martin,45,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.20511556712471 32.43961772539436, -102.20956433163549 32.45363206214134, -102.21111228517688 32.45327900901286, -102.21111723219917 32.43824887487259, -102.20511556712471 32.43961772539436))"
105,TX,Texas A&M,surface+subsurface,496.4,493.79,General Land Office,Andrews,45,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.21111723219917 32.43824887487259, -102.21111228517688 32.45327900901286, -102.22608976026339 32.44986291403156, -102.22164099036273 32.43584858100567, -102.21111723219917 32.43824887487259))"
106,TX,Texas A&M,surface+subsurface,640.0,640.02,General Land Office,Andrews,36,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.27566677018928 32.43853635397046, -102.28012248496542 32.452546664675445, -102.29664874543327 32.44876643604361, -102.2921920290356 32.434756136635414, -102.27566677018928 32.43853635397046))"
107,TX,Texas A&M,surface+subsurface,647.3,647.29,General Land Office,Andrews,28,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.34677451370833 32.4372837622047, -102.35124622388642 32.451290041530086, -102.36795447674264 32.447459822845865, -102.36348277285276 32.43344953414742, -102.34677451370833 32.4372837622047))"
108,TX,Texas A&M,surface+subsurface,641.9,641.84,General Land Office,Andrews,23,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.41788224824423 32.43599215580335, -102.42236095629839 32.44999942723377, -102.43892521460445 32.446188210419464, -102.43444551750517 32.43218194877406, -102.41788224824423 32.43599215580335))"
109,TX,Texas A&M,surface+subsurface,646.0,645.98,General Land Office,Andrews,18,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.48854699476746 32.43476257055537, -102.49303368345457 32.44876583035146, -102.50970421335707 32.44492421027763, -102.50521038396174 32.430917652147656, -102.48854699476746 32.43476257055537))"
110,TX,Texas A&M,surface+subsurface,640.0,639.99,General Land Office,Andrews,46,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-102.22164099036273 32.43584858100567, -102.22608976026339 32.44986291403156, -102.24261518439974 32.44608577344768, -102.23816642258392 32.43207543874069, -102.22164099036273 32.43584858100567))"
