,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,data_source,geometry
53,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,70.0,69.35,subsurface,Weber,SL,6N,2E,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.71588091482182 41.241321322145964, -111.72073185176336 41.241292861047505, -111.72071974553596 41.238713652290755, -111.72070261740143 41.235068673806126, -111.71586705457116 41.23509694716441, -111.71588091482182 41.241321322145964))"
54,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,70.0,69.35,subsurface,Weber,SL,6N,2E,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.71588091482182 41.241321322145964, -111.72073185176336 41.241292861047505, -111.72071974553596 41.238713652290755, -111.72070261740143 41.235068673806126, -111.71586705457116 41.23509694716441, -111.71588091482182 41.241321322145964))"
55,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,70.0,69.35,subsurface,Weber,SL,6N,2E,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.71588091482182 41.241321322145964, -111.72073185176336 41.241292861047505, -111.72071974553596 41.238713652290755, -111.72070261740143 41.235068673806126, -111.71586705457116 41.23509694716441, -111.71588091482182 41.241321322145964))"
56,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,79.17,subsurface,Iron,SL,38S,10W,18,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.00091347673286 37.50690515069188, -113.00086936540133 37.503282803408325, -113.00082504016693 37.49966045772592, -112.99630172990514 37.4996727564828, -112.99635973018745 37.50329009877893, -112.99641774399345 37.506907438799566, -113.00091347673286 37.50690515069188))"
57,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,79.17,subsurface,Iron,SL,38S,10W,18,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.00091347673286 37.50690515069188, -113.00086936540133 37.503282803408325, -113.00082504016693 37.49966045772592, -112.99630172990514 37.4996727564828, -112.99635973018745 37.50329009877893, -112.99641774399345 37.506907438799566, -113.00091347673286 37.50690515069188))"
58,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.2,subsurface,Beaver,SL,28S,10W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.01944806903182 38.33122339671624, -113.0193863750868 38.334914138294835, -113.02403410900837 38.33490373024915, -113.02410996421084 38.331212383727184, -113.01944806903182 38.33122339671624))"
59,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.2,subsurface,Beaver,SL,28S,10W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.01944806903182 38.33122339671624, -113.0193863750868 38.334914138294835, -113.02403410900837 38.33490373024915, -113.02410996421084 38.331212383727184, -113.01944806903182 38.33122339671624))"
60,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.2,subsurface,Beaver,SL,28S,10W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.01944806903182 38.33122339671624, -113.0193863750868 38.334914138294835, -113.02403410900837 38.33490373024915, -113.02410996421084 38.331212383727184, -113.01944806903182 38.33122339671624))"
61,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,40.07,subsurface,Juab,SL,10S,1E,21,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.8274763636281 39.927489931293536, -111.82744425572486 39.923851031431845, -111.82275041209176 39.923892902738004, -111.8227727177743 39.9275255673737, -111.8274763636281 39.927489931293536))"
62,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,40.07,subsurface,Juab,SL,10S,1E,21,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.8274763636281 39.927489931293536, -111.82744425572486 39.923851031431845, -111.82275041209176 39.923892902738004, -111.8227727177743 39.9275255673737, -111.8274763636281 39.927489931293536))"
63,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,40.07,subsurface,Juab,SL,10S,1E,21,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.8274763636281 39.927489931293536, -111.82744425572486 39.923851031431845, -111.82275041209176 39.923892902738004, -111.8227727177743 39.9275255673737, -111.8274763636281 39.927489931293536))"
64,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,640.0,638.8,subsurface,Kane,SL,39S,9W,9,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84625551652509 37.431341798623976, -112.84623408612619 37.43496823752708, -112.84622184618844 37.438577497169845, -112.84620972535832 37.44218675298279, -112.85076429958448 37.4421612821884, -112.85531886775755 37.44213581603481, -112.85987351840868 37.44212306076198, -112.86442827752164 37.442110308298034, -112.86442310376448 37.43848619223441, -112.86441794016926 37.43486216413743, -112.86441266929262 37.43123804560996, -112.86440752155241 37.42761401326681, -112.85987486103825 37.42763938532909, -112.85534230529284 37.42766467187521, -112.85080963284315 37.42769005663771, -112.84627706518638 37.42771535589301, -112.84625551652509 37.431341798623976))"
65,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,640.0,638.8,subsurface,Kane,SL,39S,9W,9,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84625551652509 37.431341798623976, -112.84623408612619 37.43496823752708, -112.84622184618844 37.438577497169845, -112.84620972535832 37.44218675298279, -112.85076429958448 37.4421612821884, -112.85531886775755 37.44213581603481, -112.85987351840868 37.44212306076198, -112.86442827752164 37.442110308298034, -112.86442310376448 37.43848619223441, -112.86441794016926 37.43486216413743, -112.86441266929262 37.43123804560996, -112.86440752155241 37.42761401326681, -112.85987486103825 37.42763938532909, -112.85534230529284 37.42766467187521, -112.85080963284315 37.42769005663771, -112.84627706518638 37.42771535589301, -112.84625551652509 37.431341798623976))"
66,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,640.0,638.8,subsurface,Kane,SL,39S,9W,9,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84625551652509 37.431341798623976, -112.84623408612619 37.43496823752708, -112.84622184618844 37.438577497169845, -112.84620972535832 37.44218675298279, -112.85076429958448 37.4421612821884, -112.85531886775755 37.44213581603481, -112.85987351840868 37.44212306076198, -112.86442827752164 37.442110308298034, -112.86442310376448 37.43848619223441, -112.86441794016926 37.43486216413743, -112.86441266929262 37.43123804560996, -112.86440752155241 37.42761401326681, -112.85987486103825 37.42763938532909, -112.85534230529284 37.42766467187521, -112.85080963284315 37.42769005663771, -112.84627706518638 37.42771535589301, -112.84625551652509 37.431341798623976))"
67,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,5.0,4.97,subsurface,Daggett,SL,3N,20E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.71653902636973 40.98342006764173, -109.71655146598184 40.9846973525571, -109.71823713767547 40.98468791507022, -109.71822395245772 40.98341062192433, -109.71653902636973 40.98342006764173))"
68,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,5.0,4.97,subsurface,Daggett,SL,3N,20E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.71653902636973 40.98342006764173, -109.71655146598184 40.9846973525571, -109.71823713767547 40.98468791507022, -109.71822395245772 40.98341062192433, -109.71653902636973 40.98342006764173))"
69,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,5.0,4.97,subsurface,Daggett,SL,3N,20E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.71653902636973 40.98342006764173, -109.71655146598184 40.9846973525571, -109.71823713767547 40.98468791507022, -109.71822395245772 40.98341062192433, -109.71653902636973 40.98342006764173))"
70,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,5.0,4.97,subsurface,Daggett,SL,3N,20E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.71653902636973 40.98342006764173, -109.71655146598184 40.9846973525571, -109.71823713767547 40.98468791507022, -109.71822395245772 40.98341062192433, -109.71653902636973 40.98342006764173))"
71,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,39.66,39.51,subsurface,Sanpete,SL,18S,1W,33,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.91282681708897 39.19605003929402, -111.91322157617557 39.199680828556865, -111.91779434250257 39.19967967550063, -111.91743639404858 39.19604807215768, -111.91282681708897 39.19605003929402))"
72,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,39.66,39.51,subsurface,Sanpete,SL,18S,1W,33,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.91282681708897 39.19605003929402, -111.91322157617557 39.199680828556865, -111.91779434250257 39.19967967550063, -111.91743639404858 39.19604807215768, -111.91282681708897 39.19605003929402))"
73,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,39.66,39.51,subsurface,Sanpete,SL,18S,1W,33,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.91282681708897 39.19605003929402, -111.91322157617557 39.199680828556865, -111.91779434250257 39.19967967550063, -111.91743639404858 39.19604807215768, -111.91282681708897 39.19605003929402))"
74,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.43,subsurface,Emery,SL,22S,6E,15,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.24295652237319 38.899024446047136, -111.23824682112316 38.898986389800314, -111.23828911971898 38.90267119400388, -111.24300110051507 38.90273141177382, -111.24295652237319 38.899024446047136))"
75,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.43,subsurface,Emery,SL,22S,6E,15,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.24295652237319 38.899024446047136, -111.23824682112316 38.898986389800314, -111.23828911971898 38.90267119400388, -111.24300110051507 38.90273141177382, -111.24295652237319 38.899024446047136))"
76,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,41.43,subsurface,Emery,SL,22S,6E,15,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.24295652237319 38.899024446047136, -111.23824682112316 38.898986389800314, -111.23828911971898 38.90267119400388, -111.24300110051507 38.90273141177382, -111.24295652237319 38.899024446047136))"
77,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,40.98,subsurface,Sanpete,SL,20S,1E,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.77879696555325 39.09532889749304, -111.78350473399 39.09531231367432, -111.78349758146257 39.091646130419576, -111.77879219911841 39.09165774109692, -111.77879696555325 39.09532889749304))"
78,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,40.98,subsurface,Sanpete,SL,20S,1E,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.77879696555325 39.09532889749304, -111.78350473399 39.09531231367432, -111.78349758146257 39.091646130419576, -111.77879219911841 39.09165774109692, -111.77879696555325 39.09532889749304))"
79,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,40.98,subsurface,Sanpete,SL,20S,1E,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.77879696555325 39.09532889749304, -111.78350473399 39.09531231367432, -111.78349758146257 39.091646130419576, -111.77879219911841 39.09165774109692, -111.77879696555325 39.09532889749304))"
80,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.81,subsurface,Sevier,SL,25S,3W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.17089554753014 38.58135165033789, -112.17095077747692 38.585028273103, -112.17100613119389 38.588704802235746, -112.17564824332278 38.58867970629926, -112.1755965651154 38.58498962643266, -112.17554489411583 38.58129936397359, -112.17089554753014 38.58135165033789))"
81,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.81,subsurface,Sevier,SL,25S,3W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.17089554753014 38.58135165033789, -112.17095077747692 38.585028273103, -112.17100613119389 38.588704802235746, -112.17564824332278 38.58867970629926, -112.1755965651154 38.58498962643266, -112.17554489411583 38.58129936397359, -112.17089554753014 38.58135165033789))"
82,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.81,subsurface,Sevier,SL,25S,3W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.17089554753014 38.58135165033789, -112.17095077747692 38.585028273103, -112.17100613119389 38.588704802235746, -112.17564824332278 38.58867970629926, -112.1755965651154 38.58498962643266, -112.17554489411583 38.58129936397359, -112.17089554753014 38.58135165033789))"
83,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,80.0,81.81,subsurface,Sevier,SL,25S,3W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.17089554753014 38.58135165033789, -112.17095077747692 38.585028273103, -112.17100613119389 38.588704802235746, -112.17564824332278 38.58867970629926, -112.1755965651154 38.58498962643266, -112.17554489411583 38.58129936397359, -112.17089554753014 38.58135165033789))"
84,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.91,subsurface,Sevier,SL,23S,3W,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.09915929769267 38.775095545557974, -112.09915436540052 38.778741400777356, -112.1037432538643 38.77868201663722, -112.1037595083179 38.775039029213566, -112.09915929769267 38.775095545557974))"
85,UT,28 Stat. 107-110 (1894),Normal School,Trust Lands Administration,Utah State University,40.0,39.91,subsurface,Sevier,SL,23S,3W,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.09915929769267 38.775095545557974, -112.09915436540052 38.778741400777356, -112.1037432538643 38.77868201663722, -112.1037595083179 38.775039029213566, -112.09915929769267 38.775095545557974))"
