,state,state_enabling_act,trust_name,managing_agency,university,gis_acres,rights_type,activity,data_source,geometry
49,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,483.35,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.42726058098832 47.815539983890254, -119.42707802926019 47.83001152975191, -119.44863582040193 47.829993973918626, -119.4487131324562 47.82259620627842, -119.43786761674147 47.82260281366144, -119.43790340963282 47.81552398109816, -119.42726058098832 47.815539983890254))"
50,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,156.69,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.90144467685637 47.72314471850964, -123.89972282670598 47.724369960607866, -123.89949686714691 47.72594758774125, -123.89990713019166 47.728365122767, -123.89878834607617 47.72997080717605, -123.89858018262458 47.7313345930729, -123.90102203057177 47.73384289275097, -123.9052797359399 47.73460919064751, -123.90600123250717 47.734619713629115, -123.90600831942348 47.72914447583243, -123.90603715961194 47.72191417166295, -123.9016345970107 47.72191056493307, -123.90144467685637 47.72314471850964))"
51,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,120.43,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.64449501629866 48.16098107713601, -117.64466927861041 48.1537101377571, -117.63382524666903 48.15360271784821, -117.63380666567248 48.15726368542093, -117.63920430568109 48.15733929613956, -117.6390618591583 48.16083564348111, -117.64449501629866 48.16098107713601))"
52,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,286.48,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.53869915941316 47.97206152044679, -119.5387675749889 47.97571127599125, -119.56045772222154 47.97570482915215, -119.56034355039682 47.968340471882115, -119.5438956621455 47.968424283734606, -119.5439586874461 47.9720530570646, -119.53869915941316 47.97206152044679))"
53,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,38.98,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.82478778568435 48.63397797636916, -117.82478232698476 48.637680347487475, -117.83001299348945 48.63765803808174, -117.83003576264475 48.634014309374194, -117.82478778568435 48.63397797636916))"
54,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,41.21,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.53907821978694 46.043350509059046, -119.53905628485269 46.04702182833831, -119.54433969760792 46.04703159061765, -119.5443495730506 46.04335652127767, -119.53907821978694 46.043350509059046))"
55,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,290.57,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.90844524147784 48.027344084641186, -117.90831662371207 48.03453718752679, -117.9189161693548 48.03338224084325, -117.9262303114881 48.03296153150507, -117.92922859832905 48.032824718323354, -117.92948744394913 48.02617298060662, -117.90844524147784 48.027344084641186))"
56,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,157.74,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.0853992910169 48.362854210391895, -122.08537636937334 48.3701692046875, -122.09644318296611 48.36876181662805, -122.09628001627013 48.361971403354076, -122.0853992910169 48.362854210391895))"
57,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,639.41,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.79184050973961 47.87366458935657, -119.79221530411903 47.888018266205115, -119.81369370828948 47.888007711576435, -119.81362135158828 47.88068649685287, -119.81355078903388 47.873546186588705, -119.79184050973961 47.87366458935657))"
58,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,161.06,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.7301451596685 48.380452700372004, -117.73016975655926 48.387753768264915, -117.74092846601735 48.387738316734094, -117.74108677375811 48.38045251604758, -117.7301451596685 48.380452700372004))"
59,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,40.9,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.91133259902881 48.43437139526932, -117.91145961057497 48.43802579989208, -117.91694350399814 48.43805784025632, -117.91686419211825 48.434406899424125, -117.91133259902881 48.43437139526932))"
60,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,200.74,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.97640391611928 48.37244443457486, -117.97641112837894 48.37972607346843, -117.98729297425334 48.37972254038182, -117.98726753444636 48.372480093969756, -117.98183572337433 48.37246239025205, -117.9818251016529 48.3688412490531, -117.97639540777216 48.36882691565222, -117.97640391611928 48.37244443457486))"
61,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,162.7,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.92304180234471 48.40914139730418, -117.92266465893746 48.41638366280137, -117.93390790338273 48.41642077245632, -117.93387315537532 48.409170710469894, -117.92304180234471 48.40914139730418))"
62,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,40.71,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.0273258316479 48.722151478655725, -118.02736414066116 48.725799349635686, -118.03289953034734 48.72582011560353, -118.03284779234454 48.72218430896803, -118.0273258316479 48.722151478655725))"
63,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,39.08,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.83860466741044 48.02752933171255, -117.83866043504733 48.03111378049697, -117.84399229529426 48.03111374154729, -117.84393201995685 48.027540880432376, -117.83860466741044 48.02752933171255))"
64,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,40.06,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.9602643228985 48.347162429415896, -117.96028806652872 48.35077685628076, -117.96577351135736 48.3507790009282, -117.965667252367 48.34716733873139, -117.9602643228985 48.347162429415896))"
65,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,156.13,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.63095004260279 47.858858759874465, -119.63102137791319 47.86594047384361, -119.64177817604197 47.86590594693291, -119.64168453484702 47.85885253852741, -119.63095004260279 47.858858759874465))"
66,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,538.46,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.51142565189312 46.2560354698072, -122.52226365270188 46.25585973858626, -122.53243795813981 46.256049041188675, -122.53257106885313 46.24885538752863, -122.53259500413189 46.246120518793255, -122.53030681340697 46.24479237035945, -122.5299572699985 46.24474904417881, -122.52926156054079 46.24475340494582, -122.52899373601763 46.24478130858195, -122.52832838981539 46.24496479769179, -122.52774176200819 46.244925366110756, -122.52732772037345 46.244741908355806, -122.52688203143701 46.2442377314353, -122.52648996912376 46.244113735143685, -122.52600523272878 46.24415630985543, -122.52482078070958 46.24452215269311, -122.52438675972324 46.2445453004369, -122.52402240374077 46.24442200922758, -122.52370939773527 46.24397665803438, -122.52354037038734 46.24389635692396, -122.52318811652462 46.243886333200685, -122.5225882775414 46.24402385375816, -122.52153392207723 46.244486979247824, -122.52056381493709 46.24476943981217, -122.51965223725801 46.24492397983223, -122.5191767308475 46.24489555971992, -122.51883412889364 46.24482568678291, -122.51830476452376 46.2446235065536, -122.51784638099319 46.24420162447109, -122.51768337226927 46.243855448771924, -122.51781635510196 46.24349477394255, -122.51781105347776 46.24335101574974, -122.51753305408103 46.24321004110239, -122.51620686674033 46.242841958183554, -122.51566801725302 46.24259604358115, -122.51512258092954 46.24217007142675, -122.51486504192857 46.24183291974812, -122.51476900967852 46.24158705044181, -122.51142231367018 46.24158693827657, -122.51142998218687 46.24875929499538, -122.51142565189312 46.2560354698072))"
67,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,101.45,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.43131999244453 46.299178394053655, -122.43214430348611 46.29971403215447, -122.43330728001686 46.300061357717766, -122.43492087963838 46.2999173743724, -122.43654457203206 46.299945654650614, -122.43827056061393 46.300181165757365, -122.43983273089901 46.30109748303675, -122.44061242018446 46.30196148549635, -122.441900632263 46.30198751154554, -122.44284948137961 46.30251516101812, -122.44399674022625 46.30336274260994, -122.44480227534402 46.30425521602369, -122.44520400351338 46.30503339755187, -122.4456433512139 46.30567276452379, -122.44670955282774 46.306575199547254, -122.44737005862667 46.30719961221393, -122.44810367615851 46.307348401993885, -122.44812027958835 46.30656496158206, -122.44836551091994 46.29920441334056, -122.43131999244453 46.299178394053655))"
68,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,79.77,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.64952801796458 48.48135449567788, -117.64927154246823 48.47427765786143, -117.64381028503351 48.474277883277104, -117.64387152399426 48.481329487206516, -117.64952801796458 48.48135449567788))"
69,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,81.07,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.06514538057644 48.40176998211302, -118.05960160716016 48.401817184419, -118.05951874826226 48.40900248570945, -118.06503273836802 48.40900038272158, -118.06508904278391 48.40538518682622, -118.06514538057644 48.40176998211302))"
70,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,159.17,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.52689139166414 46.59575821743999, -123.54803574549035 46.595697526773, -123.54811744053316 46.592274389909, -123.52678004094449 46.59206134925537, -123.52689139166414 46.59575821743999))"
71,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,478.99,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.73737192574073 46.067925344106825, -119.74747298905488 46.06800041661358, -119.74740173996572 46.06070116152834, -119.74733050944064 46.053401932899085, -119.73720286716485 46.05344893581723, -119.72629028624664 46.05349861565441, -119.7264580404967 46.06067153317036, -119.73728738423247 46.06068735983362, -119.73737192574073 46.067925344106825))"
72,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,154.49,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.77483046736715 48.21922725673333, -117.775024615414 48.21217521471003, -117.7642647474606 48.212156551890914, -117.76412269433821 48.219200851609344, -117.77483046736715 48.21922725673333))"
73,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,118.69,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.41668931635651 47.80097848401967, -119.41660684309218 47.804522854070825, -119.42192969332324 47.80449079643676, -119.42185663438444 47.80818976864025, -119.42729553495214 47.808171553093395, -119.42732944296765 47.80095319178337, -119.41668931635651 47.80097848401967))"
74,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,121.75,subsurface,,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.72421461816505 47.90393765882166, -117.72960708968871 47.904161837020474, -117.73499754650241 47.90438538687691, -117.73497275239704 47.90071529771315, -117.7295636759929 47.90050399524846, -117.72951823175855 47.896846097581786, -117.72409259509723 47.89664645230168, -117.72415258396755 47.90029203805861, -117.72421461816505 47.90393765882166))"
75,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Agricultural School,Department of Natural Resources,Washington State University,650.38,subsurface+surface+surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.7753688559179 48.022578706977036, -121.786327974467 48.02253874403106, -121.79713901005125 48.02249805027647, -121.7969815372331 48.00795828960872, -121.77502577671525 48.00809573999276, -121.7753688559179 48.022578706977036))"
