,state,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,section,block,data_source,geometry
69,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.0,subsurface+surface,Andrews,32,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11380251.4915 3824356.414800003, -11382091.9844 3823858.6052, -11382587.2175 3825707.289300002, -11380747.5051 3826205.5725999996, -11380251.4915 3824356.414800003))"
70,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.19,subsurface+surface,Andrews,24,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11388107.7458 3824211.7427999973, -11389967.7009 3823706.9372000024, -11390464.5982 3825555.5922000036, -11388603.7535 3826060.4772000015, -11388107.7458 3824211.7427999973))"
71,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.25,subsurface+surface,Andrews,17,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11396046.3543 3824038.9574000016, -11397906.3094 3823533.103100002, -11398404.9868 3825381.2014999986, -11396544.1423 3825887.003700003, -11396046.3543 3824038.9574000016))"
72,TX,Texas A&M,General Land Office,Texas A&M,640.5,640.48,subsurface+surface,Andrews,10,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11403948.449 3823871.188199997, -11405788.9229 3823368.9045, -11406288.3796 3825216.8444000036, -11404447.9064 3825718.6777999997, -11403948.449 3823871.188199997))"
73,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.89,subsurface+surface,Martin,42,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11374236.5605 3823999.279600002, -11376076.1618 3823502.5403999984, -11376571.3975 3825351.5667999983, -11374730.9042 3825848.3828999996, -11374236.5605 3823999.279600002))"
74,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.01,subsurface+surface,Andrews,33,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11382091.9844 3823858.6052, -11383931.5708 3823360.4130000025, -11384427.6897 3825209.412600003, -11382587.2175 3825707.289300002, -11382091.9844 3823858.6052))"
75,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.34,subsurface+surface,Andrews,23,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11389967.7009 3823706.9372000024, -11391828.546 3823202.1526999995, -11392325.4432 3825050.202299997, -11390464.5982 3825555.5922000036, -11389967.7009 3823706.9372000024))"
76,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.23,subsurface+surface,Andrews,18,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11397906.3094 3823533.103100002, -11399766.3745 3823026.8759000003, -11400264.9416 3824874.764200002, -11398404.9868 3825381.2014999986, -11397906.3094 3823533.103100002))"
77,TX,Texas A&M,General Land Office,Texas A&M,641.1,640.98,subsurface+surface,Andrews,09,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11405788.9229 3823368.9045, -11407630.1753 3822866.6438999996, -11408130.523 3824713.975299999, -11406288.3796 3825216.8444000036, -11405788.9229 3823368.9045))"
78,TX,Texas A&M,General Land Office,Texas A&M,601.9,603.44,subsurface+surface,Martin,41,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11376076.1618 3823502.5403999984, -11377916.6556 3823005.295400001, -11378088.7816 3823647.9239000008, -11378088.4223 3824941.6488000005, -11376571.3975 3825351.5667999983, -11376076.1618 3823502.5403999984))"
79,TX,Texas A&M,General Land Office,Texas A&M,38.1,36.7,subsurface+surface,Andrews,41,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11378088.7816 3823647.9239000008, -11378411.8905 3824854.243900001, -11378088.4223 3824941.6488000005, -11378088.7816 3823647.9239000008))"
80,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.98,subsurface+surface,Andrews,34,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11383931.5708 3823360.4130000025, -11385771.1533 3822862.108099997, -11386267.273 3824710.6335000023, -11384427.6897 3825209.412600003, -11383931.5708 3823360.4130000025))"
81,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.32,subsurface+surface,Andrews,22,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11391828.546 3823202.1526999995, -11393688.6117 3822696.3346000016, -11394186.2883 3824544.8325000033, -11392325.4432 3825050.202299997, -11391828.546 3823202.1526999995))"
82,TX,Texas A&M,General Land Office,Texas A&M,639.9,639.88,subsurface+surface,Andrews,13,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11399766.3745 3823026.8759000003, -11401605.0675 3822526.079400003, -11402103.7446 3824374.020800002, -11400264.9416 3824874.764200002, -11399766.3745 3823026.8759000003))"
83,TX,Texas A&M,General Land Office,Texas A&M,641.1,641.19,subsurface+surface,Andrews,08,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11407630.1753 3822866.6438999996, -11409472.3195 3822363.348099999, -11409972.6668 3824210.7338000014, -11408130.523 3824713.975299999, -11407630.1753 3822866.6438999996))"
84,TX,Texas A&M,General Land Office,Texas A&M,9.6,10.42,subsurface+surface,Martin,40,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11377916.6556 3823005.295400001, -11378088.973 3822958.719899997, -11378088.7816 3823647.9239000008, -11377916.6556 3823005.295400001))"
85,TX,Texas A&M,General Land Office,Texas A&M,630.4,629.4,subsurface+surface,Andrews,40,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11378088.7816 3823647.9239000008, -11378088.973 3822958.719899997, -11379756.2579 3822508.0710000023, -11380251.4915 3824356.414800003, -11378411.8905 3824854.243900001, -11378088.7816 3823647.9239000008))"
86,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.14,subsurface+surface,Andrews,35,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11385771.1533 3822862.108099997, -11387610.8482 3822363.428000003, -11388107.7458 3824211.7427999973, -11386267.273 3824710.6335000023, -11385771.1533 3822862.108099997))"
87,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.24,subsurface+surface,Andrews,21,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11393688.6117 3822696.3346000016, -11395548.5659 3822191.0671000034, -11396046.3543 3824038.9574000016, -11394186.2883 3824544.8325000033, -11393688.6117 3822696.3346000016))"
88,TX,Texas A&M,General Land Office,Texas A&M,641.9,641.95,subsurface+surface,Andrews,14,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11401605.0675 3822526.079400003, -11403448.9923 3822023.3257, -11403948.449 3823871.188199997, -11402103.7446 3824374.020800002, -11401605.0675 3822526.079400003))"
89,TX,Texas A&M,General Land Office,Texas A&M,646.0,645.97,subsurface+surface,Andrews,07,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11409472.3195 3822363.348099999, -11411328.0744 3821856.590800002, -11411828.4369 3823703.9419, -11409972.6668 3824210.7338000014, -11409472.3195 3822363.348099999))"
90,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.07,subsurface+surface,Andrews,39,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11379756.2579 3822508.0710000023, -11381595.8597 3822009.8131000027, -11382091.9844 3823858.6052, -11380251.4915 3824356.414800003, -11379756.2579 3822508.0710000023))"
91,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.14,subsurface+surface,Andrews,25,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11387610.8482 3822363.428000003, -11389470.8028 3821858.7008000016, -11389967.7009 3823706.9372000024, -11388107.7458 3824211.7427999973, -11387610.8482 3822363.428000003))"
92,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.17,subsurface+surface,Andrews,20,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11395548.5659 3822191.0671000034, -11397408.5203 3821685.423799999, -11397906.3094 3823533.103100002, -11396046.3543 3824038.9574000016, -11395548.5659 3822191.0671000034))"
93,TX,Texas A&M,General Land Office,Texas A&M,640.5,640.6,subsurface+surface,Andrews,15,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11403448.9923 3822023.3257, -11405289.3547 3821521.648199998, -11405788.9229 3823368.9045, -11403948.449 3823871.188199997, -11403448.9923 3822023.3257))"
94,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.84,subsurface+surface,Martin,43,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11373742.1043 3822150.462899998, -11375581.7074 3821653.670400001, -11376076.1618 3823502.5403999984, -11374236.5605 3823999.279600002, -11373742.1043 3822150.462899998))"
95,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Andrews,38,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11381595.8597 3822009.8131000027, -11383435.5634 3821512.229800001, -11383931.5708 3823360.4130000025, -11382091.9844 3823858.6052, -11381595.8597 3822009.8131000027))"
96,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.46,subsurface+surface,Andrews,26,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11389470.8028 3821858.7008000016, -11391331.6482 3821353.9959999993, -11391828.546 3823202.1526999995, -11389967.7009 3823706.9372000024, -11389470.8028 3821858.7008000016))"
97,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.28,subsurface+surface,Andrews,19,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11397408.5203 3821685.423799999, -11399268.5874 3821179.1440000013, -11399766.3745 3823026.8759000003, -11397906.3094 3823533.103100002, -11397408.5203 3821685.423799999))"
98,TX,Texas A&M,General Land Office,Texas A&M,641.1,640.96,subsurface+surface,Andrews,16,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11405289.3547 3821521.648199998, -11407130.7196 3821018.9387999997, -11407630.1753 3822866.6438999996, -11405788.9229 3823368.9045, -11405289.3547 3821521.648199998))"
99,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.09,subsurface+surface,Martin,44,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11375581.7074 3821653.670400001, -11377421.4214 3821156.6352000013, -11377916.6556 3823005.295400001, -11376076.1618 3823502.5403999984, -11375581.7074 3821653.670400001))"
100,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.94,subsurface+surface,Andrews,37,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11383435.5634 3821512.229800001, -11385275.1454 3821014.001199998, -11385771.1533 3822862.108099997, -11383931.5708 3823360.4130000025, -11383435.5634 3821512.229800001))"
101,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.11,subsurface+surface,Andrews,27,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11391331.6482 3821353.9959999993, -11393190.8232 3820848.7852, -11393688.6117 3822696.3346000016, -11391828.546 3823202.1526999995, -11391331.6482 3821353.9959999993))"
102,TX,Texas A&M,General Land Office,Texas A&M,639.9,639.82,subsurface+surface,Andrews,24,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11399268.5874 3821179.1440000013, -11401106.5 3820678.4255999997, -11401605.0675 3822526.079400003, -11399766.3745 3823026.8759000003, -11399268.5874 3821179.1440000013))"
103,TX,Texas A&M,General Land Office,Texas A&M,641.1,641.3,subsurface+surface,Andrews,17,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11407130.7196 3821018.9387999997, -11408972.8636 3820516.2487000003, -11409472.3195 3822363.348099999, -11407630.1753 3822866.6438999996, -11407130.7196 3821018.9387999997))"
104,TX,Texas A&M,General Land Office,Texas A&M,143.6,146.19,subsurface+surface,Martin,45,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11377421.4214 3821156.6352000013, -11378089.5237 3820976.082699999, -11378088.973 3822958.719899997, -11377916.6556 3823005.295400001, -11377421.4214 3821156.6352000013))"
105,TX,Texas A&M,General Land Office,Texas A&M,496.4,493.79,subsurface+surface,Andrews,45,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11378089.5237 3820976.082699999, -11379261.0231 3820659.4886000007, -11379756.2579 3822508.0710000023, -11378088.973 3822958.719899997, -11378089.5237 3820976.082699999))"
106,TX,Texas A&M,General Land Office,Texas A&M,640.0,640.02,subsurface+surface,Andrews,36,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11385275.1454 3821014.001199998, -11387114.7288 3820515.4001, -11387610.8482 3822363.428000003, -11385771.1533 3822862.108099997, -11385275.1454 3821014.001199998))"
107,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.29,subsurface+surface,Andrews,28,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11393190.8232 3820848.7852, -11395050.7781 3820343.067400001, -11395548.5659 3822191.0671000034, -11393688.6117 3822696.3346000016, -11393190.8232 3820848.7852))"
108,TX,Texas A&M,General Land Office,Texas A&M,641.9,641.84,subsurface+surface,Andrews,23,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11401106.5 3820678.4255999997, -11402950.3147 3820175.8831999972, -11403448.9923 3822023.3257, -11401605.0675 3822526.079400003, -11401106.5 3820678.4255999997))"
109,TX,Texas A&M,General Land Office,Texas A&M,646.0,645.98,subsurface+surface,Andrews,18,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11408972.8636 3820516.2487000003, -11410827.8236 3820009.1350999996, -11411328.0744 3821856.590800002, -11409472.3195 3822363.348099999, -11408972.8636 3820516.2487000003))"
110,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.99,subsurface+surface,Andrews,46,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11379261.0231 3820659.4886000007, -11381100.6258 3820161.835500002, -11381595.8597 3822009.8131000027, -11379756.2579 3822508.0710000023, -11379261.0231 3820659.4886000007))"
111,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.2,subsurface+surface,Andrews,36,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11387114.7288 3820515.4001, -11388974.6832 3820010.6202000007, -11389470.8028 3821858.7008000016, -11387610.8482 3822363.428000003, -11387114.7288 3820515.4001))"
112,TX,Texas A&M,General Land Office,Texas A&M,647.3,647.44,subsurface+surface,Andrews,29,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11395050.7781 3820343.067400001, -11396910.7337 3819837.3725999966, -11397408.5203 3821685.423799999, -11395548.5659 3822191.0671000034, -11395050.7781 3820343.067400001))"
113,TX,Texas A&M,General Land Office,Texas A&M,640.5,640.56,subsurface+surface,Andrews,22,04,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11402950.3147 3820175.8831999972, -11404789.8971 3819674.1523, -11405289.3547 3821521.648199998, -11403448.9923 3822023.3257, -11402950.3147 3820175.8831999972))"
114,TX,Texas A&M,General Land Office,Texas A&M,642.3,642.47,subsurface+surface,Andrews,01,13,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11435147.9475 3819258.0786999986, -11436985.9062 3818740.5308, -11437504.0996 3820585.9135000035, -11435666.1399 3821103.534400001, -11435147.9475 3819258.0786999986))"
115,TX,Texas A&M,General Land Office,Texas A&M,640.0,639.93,subsurface+surface,Martin,01,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11373247.7606 3820301.8015, -11375087.3628 3819805.219499998, -11375581.7074 3821653.670400001, -11373742.1043 3822150.462899998, -11373247.7606 3820301.8015))"
