,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,aliquot,data_source,geometry
59,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,40.27,surface,CIMARRON,C,2N,1E,8.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96633851043535 36.6504402504073, -102.9663653287818 36.65410590751534, -102.9708496204631 36.6540945123469, -102.97082190317435 36.65043455486472, -102.96633851043535 36.6504402504073))"
60,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.59,surface,CIMARRON,C,2N,1E,9.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94821856734109 36.65764234830758, -102.95276196169829 36.657674653009465, -102.95274664428898 36.65402599482135, -102.94820705002445 36.65399939079184, -102.94821856734109 36.65764234830758))"
61,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.66,surface,CIMARRON,C,2N,1E,9.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95276196169829 36.657674653009465, -102.95730535715452 36.6577069570657, -102.95728613905908 36.65405269916309, -102.95274664428898 36.65402599482135, -102.95276196169829 36.657674653009465))"
62,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.69,surface,CIMARRON,C,2N,1E,9.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9527772798184 36.6613233108592, -102.95732447417113 36.6613613143985, -102.95730535715452 36.6577069570657, -102.95276196169829 36.657674653009465, -102.9527772798184 36.6613233108592))"
63,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.63,surface,CIMARRON,C,2N,1E,9.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94821856734109 36.65764234830758, -102.94823008498493 36.6612853064104, -102.9527772798184 36.6613233108592, -102.95276196169829 36.657674653009465, -102.94821856734109 36.65764234830758))"
64,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,39.72,surface,CIMARRON,C,2N,1E,17.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97077136821558 36.643168637435025, -102.97526136126905 36.643171541955304, -102.97524614497429 36.639568583063365, -102.97074845150051 36.63956287903549, -102.97077136821558 36.643168637435025))"
65,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.69,surface,CIMARRON,C,2N,1E,17.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97526136126905 36.643171541955304, -102.979751453784 36.64317444581746, -102.97974383832725 36.63957438737286, -102.97524614497429 36.639568583063365, -102.97526136126905 36.643171541955304))"
66,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.66,surface,CIMARRON,C,2N,1E,17.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.979751453784 36.64317444581746, -102.98424154745217 36.643177350499, -102.9842415312683 36.6395800910772, -102.97974383832725 36.63957438737286, -102.979751453784 36.64317444581746))"
67,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.73,surface,CIMARRON,C,2N,1E,17.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97974383832725 36.63957438737286, -102.9842415312683 36.6395800910772, -102.98424151587564 36.635982932301665, -102.97973622185198 36.63597422871781, -102.97974383832725 36.63957438737286))"
68,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.76,surface,CIMARRON,C,2N,1E,17.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97523082848882 36.63596562454432, -102.97524614497429 36.639568583063365, -102.97974383832725 36.63957438737286, -102.97973622185198 36.63597422871781, -102.97523082848882 36.63596562454432))"
69,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.83,surface,CIMARRON,C,2N,1E,17.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97523082848882 36.63596562454432, -102.97973622185198 36.63597422871781, -102.97972850622257 36.63237416952497, -102.97521561188593 36.632362666017556, -102.97523082848882 36.63596562454432))"
70,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.8,surface,CIMARRON,C,2N,1E,17.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97973622185198 36.63597422871781, -102.98424151587564 36.635982932301665, -102.98424150097473 36.632385673289114, -102.97972850622257 36.63237416952497, -102.97973622185198 36.63597422871781))"
71,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,39.79,surface,CIMARRON,C,2N,1E,17.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97074845150051 36.63956287903549, -102.97524614497429 36.639568583063365, -102.97523082848882 36.63596562454432, -102.97072553522376 36.635957020325634, -102.97074845150051 36.63956287903549))"
72,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,40.37,surface,CIMARRON,C,4N,1E,28.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95752328598657 36.7812008047874, -102.96204397606388 36.781249409537054, -102.96206684128394 36.777605666697106, -102.95754615171697 36.777548362003735, -102.95752328598657 36.7812008047874))"
73,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,40.01,surface,CIMARRON,C,4N,1E,32.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97116431843651 36.766766148692234, -102.9756610062736 36.7667756547654, -102.97569727313504 36.76314411236556, -102.97119578458344 36.763132605873245, -102.97116431843651 36.766766148692234))"
74,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.93,40.2,surface,CIMARRON,C,3N,1E,5.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97119578458344 36.763132605873245, -102.97569727313504 36.76314411236556, -102.9756477362812 36.75949516933524, -102.97114814755687 36.759485662866645, -102.97119578458344 36.763132605873245))"
75,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.96,40.22,surface,CIMARRON,C,3N,1E,5.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98014732520605 36.759504576618326, -102.9756477362812 36.75949516933524, -102.97569727313504 36.76314411236556, -102.98019866197941 36.76315561835372, -102.98014732520605 36.759504576618326))"
76,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.46,surface,CIMARRON,C,4N,1E,28.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95293430059397 36.79213543027884, -102.9574547902976 36.792158134725625, -102.95747765570677 36.78850569172017, -102.95295716625122 36.78847428734184, -102.95293430059397 36.79213543027884))"
77,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.56,surface,CIMARRON,C,4N,1E,28.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94843657784779 36.788442982664264, -102.94841391236064 36.79211262610464, -102.95293430059397 36.79213543027884, -102.95295716625122 36.78847428734184, -102.94843657784779 36.788442982664264))"
78,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.56,surface,CIMARRON,C,4N,1E,28.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94843657784779 36.788442982664264, -102.95295716625122 36.78847428734184, -102.95297993227435 36.78481324388284, -102.94845934295621 36.784773239280014, -102.94843657784779 36.788442982664264))"
79,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.46,surface,CIMARRON,C,4N,1E,28.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95295716625122 36.78847428734184, -102.95747765570677 36.78850569172017, -102.95750042076621 36.784853248232274, -102.95297993227435 36.78481324388284, -102.95295716625122 36.78847428734184))"
80,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,40.25,surface,CIMARRON,C,4N,1E,33.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9620888080031 36.77397972314062, -102.96661419735626 36.77402742828351, -102.96664096333492 36.77039198531911, -102.96211077355922 36.77035388031432, -102.9620888080031 36.77397972314062))"
81,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.39,surface,CIMARRON,C,4N,1E,31.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98898533347845 36.774087555462394, -102.98896916718414 36.77771629798343, -102.99342115310532 36.777754702366195, -102.99340771810255 36.77412496108427, -102.98898533347845 36.774087555462394))"
82,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.15,surface,CIMARRON,C,4N,1E,31.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98456294830973 36.77405025097328, -102.98898533347845 36.774087555462394, -102.98900149973416 36.77045881363854, -102.98460871523619 36.770422508418335, -102.98456294830973 36.77405025097328))"
83,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.12,surface,CIMARRON,C,4N,1E,31.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98898533347845 36.774087555462394, -102.99340771810255 36.77412496108427, -102.99339428400866 36.770495119500296, -102.98900149973416 36.77045881363854, -102.98898533347845 36.774087555462394))"
84,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.41,surface,CIMARRON,C,4N,1E,31.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98456294830973 36.77405025097328, -102.98451728075796 36.77767789275383, -102.98896916718414 36.77771629798343, -102.98898533347845 36.774087555462394, -102.98456294830973 36.77405025097328))"
85,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.88,surface,CIMARRON,C,4N,1E,32.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97106991891025 36.77766667697774, -102.9755524059867 36.777670382328424, -102.97558857245909 36.77403883930236, -102.97110138523531 36.77403313380859, -102.97106991891025 36.77766667697774))"
86,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.93,surface,CIMARRON,C,4N,1E,32.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97110138523531 36.77403313380859, -102.97558857245909 36.77403883930236, -102.97562483887778 36.77040729726247, -102.97113285115837 36.77039959136805, -102.97110138523531 36.77403313380859))"
87,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.9,surface,CIMARRON,C,4N,1E,32.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96661419735626 36.77402742828351, -102.96658753105494 36.77766287132375, -102.97106991891025 36.77766667697774, -102.97110138523531 36.77403313380859, -102.96661419735626 36.77402742828351))"
88,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.95,surface,CIMARRON,C,4N,1E,32.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96661419735626 36.77402742828351, -102.97110138523531 36.77403313380859, -102.97113285115837 36.77039959136805, -102.96664096333492 36.77039198531911, -102.96661419735626 36.77402742828351))"
89,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.86,surface,CIMARRON,C,4N,1E,32.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97558857245909 36.77403883930236, -102.9755524059867 36.777670382328424, -102.98003479321683 36.777674187717324, -102.9800757601842 36.77404454562426, -102.97558857245909 36.77403883930236))"
90,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.88,surface,CIMARRON,C,4N,1E,32.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9800757601842 36.77404454562426, -102.98456294830973 36.77405025097328, -102.98460871523619 36.770422508418335, -102.98011672692702 36.770414903378416, -102.9800757601842 36.77404454562426))"
91,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.84,surface,CIMARRON,C,4N,1E,32.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98003479321683 36.777674187717324, -102.98451728075796 36.77767789275383, -102.98456294830973 36.77405025097328, -102.9800757601842 36.77404454562426, -102.98003479321683 36.777674187717324))"
92,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.9,surface,CIMARRON,C,4N,1E,32.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97558857245909 36.77403883930236, -102.9800757601842 36.77404454562426, -102.98011672692702 36.770414903378416, -102.97562483887778 36.77040729726247, -102.97558857245909 36.77403883930236))"
93,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.99,surface,CIMARRON,C,4N,1E,32.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96666762968589 36.76675654278035, -102.96664096333492 36.77039198531911, -102.97113285115837 36.77039959136805, -102.97116431843651 36.766766148692234, -102.96666762968589 36.76675654278035))"
94,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.97,surface,CIMARRON,C,4N,1E,32.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97113285115837 36.77039959136805, -102.97562483887778 36.77040729726247, -102.9756610062736 36.7667756547654, -102.97116431843651 36.766766148692234, -102.97113285115837 36.77039959136805))"
95,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,39.88,surface,CIMARRON,C,4N,1E,33.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94851243866579 36.77383670848027, -102.94850477368709 36.7774338523958, -102.95302546258625 36.7774911572307, -102.9530379277633 36.77388431327154, -102.94851243866579 36.77383670848027))"
96,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,40.29,surface,CIMARRON,C,4N,1E,33.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96211077355922 36.77035388031432, -102.96664096333492 36.77039198531911, -102.96666762968589 36.76675654278035, -102.96213273986743 36.766727936360994, -102.96211077355922 36.77035388031432))"
97,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.47,surface,CIMARRON,C,4N,1E,28.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95300269770357 36.78115220021266, -102.95752328598657 36.7812008047874, -102.95754615171697 36.777548362003735, -102.95302546258625 36.7774911572307, -102.95300269770357 36.78115220021266))"
98,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.57,surface,CIMARRON,C,4N,1E,28.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94848200853744 36.78110359625924, -102.95300269770357 36.78115220021266, -102.95302546258625 36.7774911572307, -102.94850477368709 36.7774338523958, -102.94848200853744 36.78110359625924))"
99,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.47,surface,CIMARRON,C,4N,1E,28.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95297993227435 36.78481324388284, -102.95750042076621 36.784853248232274, -102.95752328598657 36.7812008047874, -102.95300269770357 36.78115220021266, -102.95297993227435 36.78481324388284))"
